year,month,day,Time,EC/Hour,avgTemp/Hour,Weekday
2015,8,29,4:00,0.0899999999998613,19,Saturday
2015,8,29,5:00,0.380000000000109,19,Saturday
2015,8,29,6:00,1.22000000000014,19,Saturday
2015,8,29,7:00,0.0999999999999091,18,Saturday
2015,8,29,8:00,0.0999999999999091,20,Saturday
2015,8,29,9:00,0.100000000000193,21,Saturday
2015,8,29,10:00,0.209999999999866,23,Saturday
2015,8,29,11:00,0.0999999999999091,24,Saturday
2015,8,29,12:00,0.100000000000193,25,Saturday
2015,8,29,13:00,0.0999999999999091,26,Saturday
2015,8,29,14:00,0.120000000000005,27,Saturday
2015,8,29,15:00,7.40000000000009,27,Saturday
2015,8,29,16:00,0.169999999999959,27,Saturday
2015,8,29,17:00,0.0999999999999091,26,Saturday
2015,8,29,18:00,0.120000000000005,25,Saturday
2015,8,29,19:00,0.0900000000001455,24,Saturday
2015,8,29,20:00,0.129999999999768,23,Saturday
2015,8,29,21:00,0.170000000000243,23,Saturday
2015,8,29,22:00,0.0899999999998613,22,Saturday
2015,8,29,23:00,0.0999999999999091,22,Saturday
2015,8,30,0:00,0.200000000000102,21,Sunday
2015,8,30,1:00,0.109999999999957,21,Sunday
2015,8,30,2:00,0.0999999999999091,21,Sunday
2015,8,30,3:00,0.100000000000193,20,Sunday
2015,8,30,4:00,0.190000000000055,20,Sunday
2015,8,30,5:00,0.0999999999999091,20,Sunday
2015,8,30,6:00,0.0999999999999091,20,Sunday
2015,8,30,7:00,0.220000000000198,20,Sunday
2015,8,30,8:00,0.0899999999998613,22,Sunday
2015,8,30,9:00,0.0999999999999091,23,Sunday
2015,8,30,10:00,0.100000000000193,25,Sunday
2015,8,30,11:00,0.18999999999977,25,Sunday
2015,8,30,12:00,6.90000000000026,26,Sunday
2015,8,30,13:00,0.120000000000005,27,Sunday
2015,8,30,14:00,0.0899999999998613,27,Sunday
2015,8,30,15:00,0.120000000000005,27,Sunday
2015,8,30,16:00,0.180000000000007,27,Sunday
2015,8,30,17:00,0.0899999999998613,26,Sunday
2015,8,30,18:00,0.100000000000193,24,Sunday
2015,8,30,19:00,0.219999999999914,22,Sunday
2015,8,30,20:00,0.0900000000001455,22,Sunday
2015,8,30,21:00,0.0999999999999091,22,Sunday
2015,8,30,22:00,0.0999999999999091,21,Sunday
2015,8,30,23:00,0.190000000000055,21,Sunday
2015,8,31,0:00,0.0999999999999091,20,Monday
2015,8,31,1:00,0.100000000000193,20,Monday
2015,8,31,2:00,0.209999999999866,19,Monday
2015,8,31,3:00,0.180000000000007,19,Monday
2015,8,31,4:00,7.90999999999997,19,Monday
2015,8,31,5:00,0.220000000000198,19,Monday
2015,8,31,6:00,0.0899999999998613,19,Monday
2015,8,31,7:00,0.0999999999999091,19,Monday
2015,8,31,8:00,0.100000000000193,20,Monday
2015,8,31,9:00,0.18999999999977,22,Monday
2015,8,31,10:00,0.100000000000193,24,Monday
2015,8,31,11:00,0.0999999999999091,24,Monday
2015,8,31,12:00,0.120000000000005,25,Monday
2015,8,31,13:00,0.0900000000001455,26,Monday
2015,8,31,14:00,0.199999999999818,26,Monday
2015,8,31,15:00,0.100000000000193,26,Monday
2015,8,31,16:00,0.0899999999998613,26,Monday
2015,8,31,17:00,0.0999999999999091,25,Monday
2015,8,31,18:00,0.100000000000193,24,Monday
2015,8,31,19:00,0.209999999999866,23,Monday
2015,8,31,20:00,7.39000000000004,21,Monday
2015,8,31,21:00,0.109999999999957,19,Monday
2015,8,31,22:00,0.200000000000102,17,Monday
2015,8,31,23:00,0.0999999999999091,15,Monday
2015,9,1,0:00,0.0900000000001455,13,Tuesday
2015,9,1,1:00,0.129999999999768,12,Tuesday
2015,9,1,2:00,0.170000000000243,11,Tuesday
2015,9,1,3:00,0.120000000000005,11,Tuesday
2015,9,1,4:00,0.0899999999998613,11,Tuesday
2015,9,1,5:00,0.200000000000102,11,Tuesday
2015,9,1,6:00,0.0999999999999091,12,Tuesday
2015,9,1,7:00,0.0899999999998613,13,Tuesday
2015,9,1,8:00,0.130000000000052,14,Tuesday
2015,9,1,9:00,0.190000000000055,15,Tuesday
2015,9,1,10:00,0.0900000000001455,16,Tuesday
2015,9,1,11:00,7.88999999999987,17,Tuesday
2015,9,1,12:00,0.0999999999999091,18,Tuesday
2015,9,1,13:00,0.100000000000193,19,Tuesday
2015,9,1,14:00,0.209999999999866,18,Tuesday
2015,9,1,15:00,0.0999999999999091,18,Tuesday
2015,9,1,16:00,0.100000000000193,18,Tuesday
2015,9,1,17:00,0.0999999999999091,16,Tuesday
2015,9,1,18:00,0.0900000000001455,15,Tuesday
2015,9,1,19:00,0.199999999999818,13,Tuesday
2015,9,1,20:00,0.100000000000193,13,Tuesday
2015,9,1,21:00,0.120000000000005,12,Tuesday
2015,9,1,22:00,0.120000000000005,11,Tuesday
2015,9,1,23:00,0.169999999999959,11,Tuesday
2015,9,2,0:00,0.0999999999999091,12,Wednesday
2015,9,2,1:00,0.0899999999998613,12,Wednesday
2015,9,2,2:00,0.200000000000102,12,Wednesday
2015,9,2,3:00,0.120000000000005,12,Wednesday
2015,9,2,4:00,0.0900000000001455,13,Wednesday
2015,9,2,5:00,1.73999999999978,13,Wednesday
2015,9,2,6:00,3.08000000000021,14,Wednesday
2015,9,2,7:00,5.97999999999985,14,Wednesday
2015,9,2,8:00,0.0999999999999091,15,Wednesday
2015,9,2,9:00,0.100000000000193,16,Wednesday
2015,9,2,10:00,0.190000000000055,16,Wednesday
2015,9,2,11:00,0.0999999999999091,17,Wednesday
2015,9,2,12:00,0.0999999999999091,17,Wednesday
2015,9,2,13:00,0.100000000000193,18,Wednesday
2015,9,2,14:00,0.120000000000005,18,Wednesday
2015,9,2,15:00,0.18999999999977,19,Wednesday
2015,9,2,16:00,0.100000000000193,19,Wednesday
2015,9,2,17:00,0.0999999999999091,18,Wednesday
2015,9,2,18:00,0.0899999999998613,17,Wednesday
2015,9,2,19:00,0.100000000000193,16,Wednesday
2015,9,2,20:00,0.219999999999914,16,Wednesday
2015,9,2,21:00,1.71999999999997,15,Wednesday
2015,9,2,22:00,2.48000000000019,15,Wednesday
2015,9,2,23:00,0.0899999999998613,14,Wednesday
2015,9,3,0:00,1.3900000000001,14,Thursday
2015,9,3,1:00,0.209999999999866,14,Thursday
2015,9,3,2:00,0.0999999999999091,14,Thursday
2015,9,3,3:00,0.100000000000193,13,Thursday
2015,9,3,4:00,0.190000000000055,13,Thursday
2015,9,3,5:00,7.92999999999978,14,Thursday
2015,9,3,6:00,4.27000000000021,14,Thursday
2015,9,3,7:00,4.7999999999999,14,Thursday
2015,9,3,8:00,0.209999999999866,15,Thursday
2015,9,3,9:00,0.100000000000193,15,Thursday
2015,9,3,10:00,0.0999999999999091,15,Thursday
2015,9,3,11:00,0.120000000000005,16,Thursday
2015,9,3,12:00,0.07000000000005,17,Thursday
2015,9,3,13:00,0.200000000000102,17,Thursday
2015,9,3,14:00,0.120000000000005,17,Thursday
2015,9,3,15:00,0.0899999999998613,17,Thursday
2015,9,3,16:00,4.03999999999996,17,Thursday
2015,9,3,17:00,0.260000000000105,16,Thursday
2015,9,3,18:00,0.0999999999999091,15,Thursday
2015,9,3,19:00,3.81,14,Thursday
2015,9,3,20:00,2.69000000000005,14,Thursday
2015,9,3,21:00,4.59000000000003,14,Thursday
2015,9,3,22:00,4.71000000000004,13,Thursday
2015,9,3,23:00,2.72999999999996,13,Thursday
2015,9,4,0:00,8.79999999999995,14,Friday
2015,9,4,1:00,0.459999999999923,14,Friday
2015,9,4,2:00,0.220000000000198,14,Friday
2015,9,4,3:00,0.0899999999998613,13,Friday
2015,9,4,4:00,0.0999999999999091,13,Friday
2015,9,4,5:00,2.39000000000004,13,Friday
2015,9,4,6:00,11.1100000000002,13,Friday
2015,9,4,7:00,4.7999999999999,13,Friday
2015,9,4,8:00,0.0999999999999091,13,Friday
2015,9,4,9:00,0.100000000000193,13,Friday
2015,9,4,10:00,0.18999999999977,13,Friday
2015,9,4,11:00,0.100000000000193,13,Friday
2015,9,4,12:00,0.0999999999999091,13,Friday
2015,9,4,13:00,0.109999999999957,13,Friday
2015,9,4,14:00,0.0999999999999091,13,Friday
2015,9,4,15:00,0.200000000000102,12,Friday
2015,9,4,16:00,0.0900000000001455,12,Friday
2015,9,4,17:00,0.0999999999999091,12,Friday
2015,9,4,18:00,8.00999999999988,12,Friday
2015,9,4,19:00,0.100000000000193,12,Friday
2015,9,4,20:00,0.18999999999977,12,Friday
2015,9,4,21:00,0.100000000000193,12,Friday
2015,9,4,22:00,2.15000000000003,12,Friday
2015,9,4,23:00,1.87999999999988,12,Friday
2015,9,5,0:00,2.47000000000014,13,Saturday
2015,9,5,1:00,0.0999999999999091,13,Saturday
2015,9,5,2:00,0.0999999999999091,12,Saturday
2015,9,5,3:00,0.100000000000193,12,Saturday
2015,9,5,4:00,0.209999999999866,12,Saturday
2015,9,5,5:00,2.80000000000001,12,Saturday
2015,9,5,6:00,8.59000000000009,13,Saturday
2015,9,5,7:00,5,14,Saturday
2015,9,5,8:00,4.7999999999999,15,Saturday
2015,9,5,9:00,0.0999999999999091,16,Saturday
2015,9,5,10:00,0.100000000000193,18,Saturday
2015,9,5,11:00,0.129999999999768,19,Saturday
2015,9,5,12:00,0.0800000000000978,19,Saturday
2015,9,5,13:00,7.89000000000016,20,Saturday
2015,9,5,14:00,0.0999999999999091,20,Saturday
2015,9,5,15:00,0.0999999999999091,21,Saturday
2015,9,5,16:00,2.00999999999993,21,Saturday
2015,9,5,17:00,0.100000000000193,19,Saturday
2015,9,5,18:00,2.18999999999994,17,Saturday
2015,9,5,19:00,1.91000000000003,15,Saturday
2015,9,5,20:00,5.09999999999991,14,Saturday
2015,9,5,21:00,2.89000000000016,14,Saturday
2015,9,5,22:00,2.00999999999993,13,Saturday
2015,9,5,23:00,1.59999999999997,13,Saturday
2015,9,6,0:00,2.41000000000014,12,Sunday
2015,9,6,1:00,7.97999999999973,12,Sunday
2015,9,6,2:00,0.100000000000193,12,Sunday
2015,9,6,3:00,0.0999999999999091,12,Sunday
2015,9,6,4:00,0.120000000000005,11,Sunday
2015,9,6,5:00,2.11999999999989,12,Sunday
2015,9,6,6:00,11.1600000000001,13,Sunday
2015,9,6,7:00,10.2099999999999,14,Sunday
2015,9,6,8:00,8.69,15,Sunday
2015,9,6,9:00,0.100000000000193,17,Sunday
2015,9,6,10:00,2.30999999999995,18,Sunday
2015,9,6,11:00,2.19999999999999,19,Sunday
2015,9,6,12:00,0.0999999999999091,21,Sunday
2015,9,6,13:00,0.100000000000193,22,Sunday
2015,9,6,14:00,0.120000000000005,21,Sunday
2015,9,6,15:00,0.169999999999959,21,Sunday
2015,9,6,16:00,0.0999999999999091,21,Sunday
2015,9,6,17:00,0.120000000000005,18,Sunday
2015,9,6,18:00,2.17999999999989,16,Sunday
2015,9,6,19:00,2.5,13,Sunday
2015,9,6,20:00,3.30000000000012,13,Sunday
2015,9,6,21:00,5.01000000000005,12,Sunday
2015,9,6,22:00,12.4000000000001,11,Sunday
2015,9,6,23:00,4.19999999999988,11,Sunday
2015,9,7,0:00,5,10,Monday
2015,9,7,1:00,0.190000000000055,10,Monday
2015,9,7,2:00,0.0999999999999091,10,Monday
2015,9,7,3:00,0.120000000000005,10,Monday
2015,9,7,4:00,0.190000000000055,10,Monday
2015,9,7,5:00,2.44,10,Monday
2015,9,7,6:00,18.21,10,Monday
2015,9,7,7:00,7.94000000000011,10,Monday
2015,9,7,8:00,0.0999999999999091,11,Monday
2015,9,7,9:00,0.200000000000102,12,Monday
2015,9,7,10:00,0.120000000000005,13,Monday
2015,9,7,11:00,0.0899999999998613,14,Monday
2015,9,7,12:00,0.0999999999999091,14,Monday
2015,9,7,13:00,7.12000000000018,15,Monday
2015,9,7,14:00,1.17999999999995,15,Monday
2015,9,7,15:00,0.0999999999999091,15,Monday
2015,9,7,16:00,0.100000000000193,14,Monday
2015,9,7,17:00,0.0899999999998613,14,Monday
2015,9,7,18:00,0.0999999999999091,14,Monday
2015,9,7,19:00,2.72999999999996,14,Monday
2015,9,7,20:00,7.5800000000001,14,Monday
2015,9,7,21:00,0.0999999999999091,13,Monday
2015,9,7,22:00,3.21000000000026,13,Monday
2015,9,7,23:00,3.78999999999991,12,Monday
2015,9,8,0:00,3.4899999999999,11,Tuesday
2015,9,8,1:00,0.100000000000193,11,Tuesday
2015,9,8,2:00,0.120000000000005,10,Tuesday
2015,9,8,3:00,0.18999999999977,10,Tuesday
2015,9,8,4:00,0.100000000000193,10,Tuesday
2015,9,8,5:00,1.79999999999978,10,Tuesday
2015,9,8,6:00,13.5900000000001,10,Tuesday
2015,9,8,7:00,13.81,10,Tuesday
2015,9,8,8:00,0.0900000000001455,11,Tuesday
2015,9,8,9:00,0.199999999999818,13,Tuesday
2015,9,8,10:00,0.100000000000193,14,Tuesday
2015,9,8,11:00,0.120000000000005,16,Tuesday
2015,9,8,12:00,0.0899999999998613,17,Tuesday
2015,9,8,13:00,0.200000000000102,18,Tuesday
2015,9,8,14:00,0.0999999999999091,18,Tuesday
2015,9,8,15:00,0.0899999999998613,18,Tuesday
2015,9,8,16:00,9.0100000000001,18,Tuesday
2015,9,8,17:00,0.0900000000001455,17,Tuesday
2015,9,8,18:00,0.0999999999999091,16,Tuesday
2015,9,8,19:00,0.0999999999999091,15,Tuesday
2015,9,8,20:00,2.90999999999997,14,Tuesday
2015,9,8,21:00,2.78999999999996,13,Tuesday
2015,9,8,22:00,1.89999999999998,12,Tuesday
2015,9,8,23:00,1.21000000000038,12,Tuesday
2015,9,9,0:00,2.09000000000003,11,Wednesday
2015,9,9,1:00,0.120000000000005,11,Wednesday
2015,9,9,2:00,0.0899999999995771,10,Wednesday
2015,9,9,3:00,0.200000000000387,10,Wednesday
2015,9,9,4:00,0.0999999999999091,10,Wednesday
2015,9,9,5:00,2.2199999999998,10,Wednesday
2015,9,9,6:00,14.2200000000003,10,Wednesday
2015,9,9,7:00,7.94999999999959,10,Wednesday
2015,9,9,8:00,0.100000000000477,12,Wednesday
2015,9,9,9:00,7.63999999999953,13,Wednesday
2015,9,9,10:00,0.169999999999959,15,Wednesday
2015,9,9,11:00,0.100000000000477,16,Wednesday
2015,9,9,12:00,0.0999999999999091,17,Wednesday
2015,9,9,13:00,0.0900000000001455,18,Wednesday
2015,9,9,14:00,0.199999999999818,18,Wednesday
2015,9,9,15:00,0.0999999999999091,18,Wednesday
2015,9,9,16:00,0.110000000000241,18,Wednesday
2015,9,9,17:00,0.0999999999999091,17,Wednesday
2015,9,9,18:00,0.0999999999999091,16,Wednesday
2015,9,9,19:00,0.240000000000009,15,Wednesday
2015,9,9,20:00,3.15999999999974,14,Wednesday
2015,9,9,21:00,2.21000000000004,13,Wednesday
2015,9,9,22:00,0.269999999999868,13,Wednesday
2015,9,9,23:00,2.11000000000013,12,Wednesday
2015,9,10,0:00,3.30000000000041,11,Thursday
2015,9,10,1:00,0.120000000000005,11,Thursday
2015,9,10,2:00,0.189999999999486,10,Thursday
2015,9,10,3:00,3.64000000000033,10,Thursday
2015,9,10,4:00,4.27999999999997,9,Thursday
2015,9,10,5:00,2.50999999999976,9,Thursday
2015,9,10,6:00,15.1600000000002,9,Thursday
2015,9,10,7:00,8.00000000000011,9,Thursday
2015,9,10,8:00,1.66999999999973,11,Thursday
2015,9,10,9:00,1.63999999999987,12,Thursday
2015,9,10,10:00,0.0900000000001455,13,Thursday
2015,9,10,11:00,0.0999999999999091,14,Thursday
2015,9,10,12:00,0.100000000000477,15,Thursday
2015,9,10,13:00,0.209999999999582,16,Thursday
2015,9,10,14:00,0.0999999999999091,16,Thursday
2015,9,10,15:00,8.33000000000027,16,Thursday
2015,9,10,16:00,0.169999999999959,17,Thursday
2015,9,10,17:00,0.0900000000001455,16,Thursday
2015,9,10,18:00,2.79999999999973,14,Thursday
2015,9,10,19:00,3.33000000000027,13,Thursday
2015,9,10,20:00,2.0799999999997,13,Thursday
2015,9,10,21:00,3.79000000000019,12,Thursday
2015,9,10,22:00,4.10000000000025,11,Thursday
2015,9,10,23:00,3.6099999999999,11,Thursday
2015,9,11,0:00,2.40000000000009,11,Friday
2015,9,11,1:00,0.0999999999999091,10,Friday
2015,9,11,2:00,0.199999999999818,10,Friday
2015,9,11,3:00,0.0900000000001455,10,Friday
2015,9,11,4:00,0.0999999999999091,9,Friday
2015,9,11,5:00,2.83000000000015,9,Friday
2015,9,11,6:00,15.6099999999998,10,Friday
2015,9,11,7:00,16.8799999999999,10,Friday
2015,9,11,8:00,2.5,12,Friday
2015,9,11,9:00,1.99000000000012,13,Friday
2015,9,11,10:00,0.0900000000001455,15,Friday
2015,9,11,11:00,0.129999999999768,16,Friday
2015,9,11,12:00,0.07000000000005,18,Friday
2015,9,11,13:00,0.219999999999914,19,Friday
2015,9,11,14:00,0.0900000000001455,19,Friday
2015,9,11,15:00,0.0999999999999091,20,Friday
2015,9,11,16:00,0.199999999999818,20,Friday
2015,9,11,17:00,0.0900000000001455,18,Friday
2015,9,11,18:00,1.60000000000025,17,Friday
2015,9,11,19:00,1.82999999999993,15,Friday
2015,9,11,20:00,0.169999999999959,15,Friday
2015,9,11,21:00,1.72000000000025,15,Friday
2015,9,11,22:00,0.319999999999823,14,Friday
2015,9,11,23:00,1.56999999999982,14,Friday
2015,9,12,0:00,3.8900000000001,14,Saturday
2015,9,12,1:00,0.110000000000241,14,Saturday
2015,9,12,2:00,0.199999999999818,14,Saturday
2015,9,12,3:00,0.0999999999999091,14,Saturday
2015,9,12,4:00,0.0900000000001455,13,Saturday
2015,9,12,5:00,2.0999999999998,13,Saturday
2015,9,12,6:00,10.9100000000001,13,Saturday
2015,9,12,7:00,4.10000000000025,13,Saturday
2015,9,12,8:00,0.0999999999999091,15,Saturday
2015,9,12,9:00,0.0999999999999091,17,Saturday
2015,9,12,10:00,0.190000000000055,19,Saturday
2015,9,12,11:00,0.0999999999999091,20,Saturday
2015,9,12,12:00,0.0999999999999091,21,Saturday
2015,9,12,13:00,0.0999999999999091,22,Saturday
2015,9,12,14:00,0.120000000000005,22,Saturday
2015,9,12,15:00,0.190000000000055,23,Saturday
2015,9,12,16:00,0.0999999999999091,23,Saturday
2015,9,12,17:00,0.0999999999999091,21,Saturday
2015,9,12,18:00,0.0900000000001455,20,Saturday
2015,9,12,19:00,0.130000000000337,18,Saturday
2015,9,12,20:00,0.190000000000055,17,Saturday
2015,9,12,21:00,0.0899999999995771,17,Saturday
2015,9,12,22:00,0.0999999999999091,16,Saturday
2015,9,12,23:00,1.09000000000037,15,Saturday
2015,9,13,0:00,1.61000000000001,15,Sunday
2015,9,13,1:00,0.0900000000001455,14,Sunday
2015,9,13,2:00,0.129999999999768,14,Sunday
2015,9,13,3:00,0.169999999999959,14,Sunday
2015,9,13,4:00,0.110000000000241,14,Sunday
2015,9,13,5:00,2.28999999999985,14,Sunday
2015,9,13,6:00,0.699999999999932,15,Sunday
2015,9,13,7:00,1.80000000000007,15,Sunday
2015,9,13,8:00,0.0999999999999091,16,Sunday
2015,9,13,9:00,0.21000000000015,17,Sunday
2015,9,13,10:00,0.0999999999999091,18,Sunday
2015,9,13,11:00,0.0999999999999091,19,Sunday
2015,9,13,12:00,0.120000000000005,20,Sunday
2015,9,13,13:00,0.169999999999959,21,Sunday
2015,9,13,14:00,0.0999999999999091,20,Sunday
2015,9,13,15:00,0.120000000000005,19,Sunday
2015,9,13,16:00,0.190000000000055,18,Sunday
2015,9,13,17:00,0.0999999999999091,18,Sunday
2015,9,13,18:00,3.69000000000028,18,Sunday
2015,9,13,19:00,0.0999999999999091,18,Sunday
2015,9,13,20:00,3.6099999999999,17,Sunday
2015,9,13,21:00,3.69000000000028,17,Sunday
2015,9,13,22:00,0.0999999999999091,16,Sunday
2015,9,13,23:00,3.6099999999999,16,Sunday
2015,9,14,0:00,0.0999999999999091,16,Monday
2015,9,14,1:00,0.0999999999999091,17,Monday
2015,9,14,2:00,0.190000000000055,16,Monday
2015,9,14,3:00,0.0999999999999091,15,Monday
2015,9,14,4:00,0.100000000000477,15,Monday
2015,9,14,5:00,2.72999999999968,14,Monday
2015,9,14,6:00,5.78000000000031,14,Monday
2015,9,14,7:00,3.49999999999966,13,Monday
2015,9,14,8:00,0.199999999999818,13,Monday
2015,9,14,9:00,0.0900000000001455,13,Monday
2015,9,14,10:00,0.0999999999999091,13,Monday
2015,9,14,11:00,0.100000000000477,14,Monday
2015,9,14,12:00,0.120000000000005,15,Monday
2015,9,14,13:00,0.189999999999486,16,Monday
2015,9,14,14:00,0.100000000000477,16,Monday
2015,9,14,15:00,0.0999999999999091,16,Monday
2015,9,14,16:00,0.120000000000005,16,Monday
2015,9,14,17:00,0.169999999999959,16,Monday
2015,9,14,18:00,1.70000000000016,15,Monday
2015,9,14,19:00,4.3199999999996,14,Monday
2015,9,14,20:00,3.98000000000025,14,Monday
2015,9,14,21:00,0.0999999999999091,14,Monday
2015,9,14,22:00,3.99999999999977,14,Monday
2015,9,14,23:00,3.93000000000029,14,Monday
2015,9,15,0:00,0.169999999999959,14,Tuesday
2015,9,15,1:00,0.0999999999999091,14,Tuesday
2015,9,15,2:00,0.0999999999999091,13,Tuesday
2015,9,15,3:00,0.21000000000015,13,Tuesday
2015,9,15,4:00,0.0999999999999091,13,Tuesday
2015,9,15,5:00,2.03000000000031,13,Tuesday
2015,9,15,6:00,7.26999999999975,13,Tuesday
2015,9,15,7:00,3.39999999999975,13,Tuesday
2015,9,15,8:00,3.59000000000037,14,Tuesday
2015,9,15,9:00,0.21000000000015,14,Tuesday
2015,9,15,10:00,0.0999999999999091,15,Tuesday
2015,9,15,11:00,0.0999999999999091,14,Tuesday
2015,9,15,12:00,0.0999999999999091,14,Tuesday
2015,9,15,13:00,0.0900000000001455,14,Tuesday
2015,9,15,14:00,0.199999999999818,15,Tuesday
2015,9,15,15:00,0.0999999999999091,15,Tuesday
2015,9,15,16:00,3.00999999999988,16,Tuesday
2015,9,15,17:00,0.0900000000001455,15,Tuesday
2015,9,15,18:00,4.51999999999998,14,Tuesday
2015,9,15,19:00,3.88000000000034,13,Tuesday
2015,9,15,20:00,3.70999999999981,13,Tuesday
2015,9,15,21:00,3.69000000000028,13,Tuesday
2015,9,15,22:00,0.0999999999999091,13,Tuesday
2015,9,15,23:00,3.00999999999988,13,Tuesday
2015,9,16,0:00,1.70000000000016,13,Wednesday
2015,9,16,1:00,0.0999999999999091,14,Wednesday
2015,9,16,2:00,0.0900000000001455,13,Wednesday
2015,9,16,3:00,0.199999999999818,13,Wednesday
2015,9,16,4:00,0.0999999999999091,13,Wednesday
2015,9,16,5:00,2.3399999999998,13,Wednesday
2015,9,16,6:00,7.9000000000002,14,Wednesday
2015,9,16,7:00,4.16999999999973,14,Wednesday
2015,9,16,8:00,2.89000000000044,14,Wednesday
2015,9,16,9:00,0.199999999999818,14,Wednesday
2015,9,16,10:00,6.60000000000025,14,Wednesday
2015,9,16,11:00,0.120000000000005,14,Wednesday
2015,9,16,12:00,0.0899999999995771,14,Wednesday
2015,9,16,13:00,0.0999999999999091,14,Wednesday
2015,9,16,14:00,4.27000000000021,14,Wednesday
2015,9,16,15:00,4.51999999999998,14,Wednesday
2015,9,16,16:00,0.0999999999999091,14,Wednesday
2015,9,16,17:00,0.120000000000005,14,Wednesday
2015,9,16,18:00,0.190000000000055,13,Wednesday
2015,9,16,19:00,3.35000000000036,13,Wednesday
2015,9,16,20:00,0.5499999999995,13,Wednesday
2015,9,16,21:00,3.29000000000008,13,Wednesday
2015,9,16,22:00,1.50000000000034,12,Wednesday
2015,9,16,23:00,3.61999999999966,11,Wednesday
2015,9,17,0:00,3.4899999999999,11,Thursday
2015,9,17,1:00,0.100000000000477,10,Thursday
2015,9,17,2:00,0.0999999999999091,10,Thursday
2015,9,17,3:00,0.190000000000055,9,Thursday
2015,9,17,4:00,0.0999999999999091,9,Thursday
2015,9,17,5:00,2.62999999999977,9,Thursday
2015,9,17,6:00,6.46999999999991,10,Thursday
2015,9,17,7:00,3.81000000000029,10,Thursday
2015,9,17,8:00,0.0999999999999091,12,Thursday
2015,9,17,9:00,0.190000000000055,14,Thursday
2015,9,17,10:00,0.0999999999999091,15,Thursday
2015,9,17,11:00,0.0999999999999091,16,Thursday
2015,9,17,12:00,0.1400000000001,17,Thursday
2015,9,17,13:00,4.20000000000016,18,Thursday
2015,9,17,14:00,3.75999999999976,18,Thursday
2015,9,17,15:00,3.81000000000029,18,Thursday
2015,9,17,16:00,3.68999999999971,18,Thursday
2015,9,17,17:00,0.0999999999999091,16,Thursday
2015,9,17,18:00,4.71000000000004,14,Thursday
2015,9,17,19:00,4.29000000000031,11,Thursday
2015,9,17,20:00,4.90999999999985,11,Thursday
2015,9,17,21:00,3.99999999999977,10,Thursday
2015,9,17,22:00,3.59000000000037,10,Thursday
2015,9,17,23:00,4.20000000000016,10,Thursday
2015,9,18,0:00,2.01999999999998,10,Friday
2015,9,18,1:00,0.189999999999486,10,Friday
2015,9,18,2:00,0.100000000000477,10,Friday
2015,9,18,3:00,6.88999999999965,9,Friday
2015,9,18,4:00,0.0999999999999091,9,Friday
2015,9,18,5:00,3.02000000000021,10,Friday
2015,9,18,6:00,7.59000000000015,10,Friday
2015,9,18,7:00,4.6999999999997,11,Friday
2015,9,18,8:00,3.40000000000032,12,Friday
2015,9,18,9:00,1.99000000000012,14,Friday
2015,9,18,10:00,3.39999999999975,15,Friday
2015,9,18,11:00,0.120000000000005,16,Friday
2015,9,18,12:00,0.110000000000241,16,Friday
2015,9,18,13:00,1.56999999999982,17,Friday
2015,9,18,14:00,0.0999999999999091,17,Friday
2015,9,18,15:00,0.110000000000241,17,Friday
2015,9,18,16:00,1.62999999999954,17,Friday
2015,9,18,17:00,1.56000000000006,15,Friday
2015,9,18,18:00,4.3100000000004,13,Friday
2015,9,18,19:00,3.78999999999962,12,Friday
2015,9,18,20:00,5.71000000000026,11,Friday
2015,9,18,21:00,3.80999999999972,11,Friday
2015,9,18,22:00,5.57999999999993,11,Friday
2015,9,18,23:00,5.51000000000045,10,Friday
2015,9,19,0:00,3.90999999999963,10,Saturday
2015,9,19,1:00,0.0900000000001455,10,Saturday
2015,9,19,2:00,0.0999999999999091,10,Saturday
2015,9,19,3:00,7.09000000000003,9,Saturday
2015,9,19,4:00,0.130000000000337,9,Saturday
2015,9,19,5:00,2.17999999999961,9,Saturday
2015,9,19,6:00,12.74,10,Saturday
2015,9,19,7:00,8.07999999999993,10,Saturday
2015,9,19,8:00,9.71000000000004,12,Saturday
2015,9,19,9:00,4.37000000000012,13,Saturday
2015,9,19,10:00,0.0900000000001455,14,Saturday
2015,9,19,11:00,0.0999999999999091,15,Saturday
2015,9,19,12:00,0.0999999999999091,16,Saturday
2015,9,19,13:00,0.219999999999914,17,Saturday
2015,9,19,14:00,0.0900000000001455,16,Saturday
2015,9,19,15:00,0.0999999999999091,16,Saturday
2015,9,19,16:00,0.120000000000005,16,Saturday
2015,9,19,17:00,0.169999999999959,14,Saturday
2015,9,19,18:00,1.82000000000016,12,Saturday
2015,9,19,19:00,5.58999999999969,9,Saturday
2015,9,19,20:00,0.190000000000055,9,Saturday
2015,9,19,21:00,3.9100000000002,9,Saturday
2015,9,19,22:00,3.81000000000029,9,Saturday
2015,9,19,23:00,3.4899999999999,9,Saturday
2015,9,20,0:00,0.199999999999818,9,Sunday
2015,9,20,1:00,0.0900000000001455,9,Sunday
2015,9,20,2:00,0.0999999999999091,8,Sunday
2015,9,20,3:00,0.199999999999818,8,Sunday
2015,9,20,4:00,0.120000000000005,7,Sunday
2015,9,20,5:00,2.49000000000024,8,Sunday
2015,9,20,6:00,9.66999999999985,9,Sunday
2015,9,20,7:00,7.42000000000019,9,Sunday
